id,Name,WOType,Task,POID,ProductID,BatchID,AssetType,AssetID,Status,StartDate,EndDate,FacilityID,SiteID,UnitProcedureID,BatchQty
WO-BPO2-2-8-Production-stage1,BPO2-2-8-Production-stage1-P1002-F-1-S5,Production-stage1,Blending,PO2,P1002,BPO2-2-8,Blenders,A100,Completed,2024-06-13 09:50:15.755386,2024-06-13 09:50:15.755386,F-1-S5,S5,PR-4-BLB,50
WO-BPO2-2-8-LIMS,BPO2-2-8-LIMS-P1002-F-1-S5,LIMS,Physical Testing,PO2,P1002,BPO2-2-8,Particle Size Analyzers,A110,Completed,2024-06-13 09:50:15.755386,2024-06-13 09:50:15.755386,F-1-S5,S5,LI-3-PHT,50
WO-BPO2-2-8-LIMS,BPO2-2-8-LIMS-P1002-F-1-S5,LIMS,Microbiological Testing,PO2,P1002,BPO2-2-8,Incubators,A108,Cancelled,2024-06-13 09:50:15.755386,2024-06-13 09:50:15.755386,F-1-S5,S5,LI-1-MIT,50
WO-BPO2-2-8-LIMS,BPO2-2-8-LIMS-P1002-F-1-S5,LIMS,Chemical Analysis,PO2,P1002,BPO2-2-8,HPLC,A109,Planned,2024-06-13 09:50:15.755386,2024-06-13 09:50:15.755386,F-1-S5,S5,LI-2-CHA,50
WO-BPO3-3-1-Production-stage1,BPO3-3-1-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO3,P1005,BPO3-3-1,Extraction equipment,A167,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO3-3-1-Production-stage1,BPO3-3-1-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-1,Distillation equipment,A166,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-1-Production-stage1,BPO3-3-1-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-1,Mills,A163,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO3-3-1-LIMS,BPO3-3-1-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-1,Air Particle Counters,A175,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-1-LIMS,BPO3-3-1-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-1,Incubators,A172,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-1-LIMS,BPO3-3-1-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-1,HPLC,A173,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.859045,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-2-Production-stage1,BPO3-3-2-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-2,Distillation equipment,A166,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-2-Production-stage1,BPO3-3-2-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-2,Mills,A163,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO3-3-2-LIMS,BPO3-3-2-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-2,Incubators,A172,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-2-LIMS,BPO3-3-2-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-2,Particle Size Analyzers,A174,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.868128,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-2-LIMS,BPO3-3-2-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-2,Air Particle Counters,A175,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-3-Production-stage1,BPO3-3-3-Production-stage1-P1005-F-1-S8,Production-stage1,Granulation,PO3,P1005,BPO3-3-3,Granulators,A162,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-2-GRG,40
WO-BPO3-3-3-Production-stage1,BPO3-3-3-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-3,Distillation equipment,A166,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-3-Production-stage1,BPO3-3-3-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO3,P1005,BPO3-3-3,Mixers,A161,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.873140,F-1-S8,S8,PR-1-MII,40
WO-BPO3-3-3-LIMS,BPO3-3-3-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-3,Particle Size Analyzers,A174,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-3-LIMS,BPO3-3-3-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-3,Incubators,A172,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-3-LIMS,BPO3-3-3-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-3,HPLC,A173,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-4-Production-stage1,BPO3-3-4-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO3,P1005,BPO3-3-4,Extraction equipment,A167,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.881120,F-1-S8,S8,PR-8-EXE,40
WO-BPO3-3-4-Production-stage1,BPO3-3-4-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-4,Distillation equipment,A166,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-4-LIMS,BPO3-3-4-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-4,Air Particle Counters,A175,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-4-LIMS,BPO3-3-4-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-4,Incubators,A172,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-4-LIMS,BPO3-3-4-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-4,Particle Size Analyzers,A174,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-5-Production-stage1,BPO3-3-5-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-5,Distillation equipment,A166,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-5-Production-stage1,BPO3-3-5-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-5,Mills,A163,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO3-3-5-LIMS,BPO3-3-5-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-5,Particle Size Analyzers,A174,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-5-LIMS,BPO3-3-5-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-5,Air Particle Counters,A175,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-5-LIMS,BPO3-3-5-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-5,Temperature and Humidity Controllers,A176,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-6-Production-stage1,BPO3-3-6-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-6,Reactors,A165,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO3-3-6-Production-stage1,BPO3-3-6-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-6,Mills,A163,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO3-3-6-Production-stage1,BPO3-3-6-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO3,P1005,BPO3-3-6,Mixers,A161,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.910860,F-1-S8,S8,PR-1-MII,40
WO-BPO3-3-6-LIMS,BPO3-3-6-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-6,Incubators,A172,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-6-LIMS,BPO3-3-6-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-6,Air Particle Counters,A175,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.917858,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-6-LIMS,BPO3-3-6-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-6,Temperature and Humidity Controllers,A176,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.918857,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-7-Production-stage1,BPO3-3-7-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO3,P1005,BPO3-3-7,Mixers,A161,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-1-MII,40
WO-BPO3-3-7-Production-stage1,BPO3-3-7-Production-stage1-P1005-F-1-S8,Production-stage1,Granulation,PO3,P1005,BPO3-3-7,Granulators,A162,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-2-GRG,40
WO-BPO3-3-7-Production-stage1,BPO3-3-7-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO3,P1005,BPO3-3-7,Extraction equipment,A167,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO3-3-7-LIMS,BPO3-3-7-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-7,HPLC,A173,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-7-LIMS,BPO3-3-7-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-7,Temperature and Humidity Controllers,A176,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-7-LIMS,BPO3-3-7-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-7,Air Particle Counters,A175,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-8-Production-stage1,BPO3-3-8-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO3,P1005,BPO3-3-8,Mixers,A161,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.931067,F-1-S8,S8,PR-1-MII,40
WO-BPO3-3-8-Production-stage1,BPO3-3-8-Production-stage1-P1005-F-1-S8,Production-stage1,Granulation,PO3,P1005,BPO3-3-8,Granulators,A162,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-2-GRG,40
WO-BPO3-3-8-Production-stage1,BPO3-3-8-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-8,Distillation equipment,A166,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-8-LIMS,BPO3-3-8-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-8,Temperature and Humidity Controllers,A176,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-8-LIMS,BPO3-3-8-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-8,Particle Size Analyzers,A174,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-8-LIMS,BPO3-3-8-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-8,Incubators,A172,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-9-Production-stage1,BPO3-3-9-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-9,Mills,A163,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.942305,F-1-S8,S8,PR-3-MIM,40
WO-BPO3-3-9-Production-stage1,BPO3-3-9-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO3,P1005,BPO3-3-9,Extraction equipment,A167,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO3-3-9-Production-stage1,BPO3-3-9-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-9,Reactors,A165,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO3-3-9-LIMS,BPO3-3-9-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-9,Temperature and Humidity Controllers,A176,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-9-LIMS,BPO3-3-9-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-9,HPLC,A173,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.949624,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-9-LIMS,BPO3-3-9-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-9,Incubators,A172,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-10-Production-stage1,BPO3-3-10-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO3,P1005,BPO3-3-10,Extraction equipment,A167,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO3-3-10-Production-stage1,BPO3-3-10-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-10,Distillation equipment,A166,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.953624,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-10-LIMS,BPO3-3-10-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-10,HPLC,A173,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-10-LIMS,BPO3-3-10-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-10,Incubators,A172,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-10-LIMS,BPO3-3-10-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-10,Temperature and Humidity Controllers,A176,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-11-Production-stage1,BPO3-3-11-Production-stage1-P1005-F-1-S8,Production-stage1,Granulation,PO3,P1005,BPO3-3-11,Granulators,A162,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.961825,F-1-S8,S8,PR-2-GRG,40
WO-BPO3-3-11-Production-stage1,BPO3-3-11-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO3,P1005,BPO3-3-11,Blenders,A164,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-4-BLB,40
WO-BPO3-3-11-Production-stage1,BPO3-3-11-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-11,Distillation equipment,A166,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-11-LIMS,BPO3-3-11-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-11,Air Particle Counters,A175,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-11-LIMS,BPO3-3-11-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-11,Particle Size Analyzers,A174,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-11-LIMS,BPO3-3-11-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-11,Temperature and Humidity Controllers,A176,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.968825,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-12-Production-stage1,BPO3-3-12-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-12,Reactors,A165,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO3-3-12-Production-stage1,BPO3-3-12-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO3,P1005,BPO3-3-12,Blenders,A164,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-4-BLB,40
WO-BPO3-3-12-LIMS,BPO3-3-12-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-12,Particle Size Analyzers,A174,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-12-LIMS,BPO3-3-12-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-12,HPLC,A173,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-12-LIMS,BPO3-3-12-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-12,Air Particle Counters,A175,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.979825,F-1-S8,S8,LI-4-ENM,40
WO-BPO3-3-13-Production-stage1,BPO3-3-13-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-13,Reactors,A165,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.982825,F-1-S8,S8,PR-6-RER,40
WO-BPO3-3-13-Production-stage1,BPO3-3-13-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO3,P1005,BPO3-3-13,Distillation equipment,A166,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO3-3-13-LIMS,BPO3-3-13-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-13,Temperature and Humidity Controllers,A176,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-13-LIMS,BPO3-3-13-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO3,P1005,BPO3-3-13,Particle Size Analyzers,A174,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO3-3-13-LIMS,BPO3-3-13-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-13,Incubators,A172,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-14-Production-stage1,BPO3-3-14-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-14,Reactors,A165,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO3-3-14-Production-stage1,BPO3-3-14-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO3,P1005,BPO3-3-14,Blenders,A164,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.993825,F-1-S8,S8,PR-4-BLB,40
WO-BPO3-3-14-LIMS,BPO3-3-14-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-14,Incubators,A172,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.997825,F-1-S8,S8,LI-1-MIT,40
WO-BPO3-3-14-LIMS,BPO3-3-14-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO3,P1005,BPO3-3-14,Temperature and Humidity Controllers,A176,In Progress,2024-06-12 09:50:15.755386,2024-06-13 09:50:16.998825,F-1-S8,S8,LI-5-STT,40
WO-BPO3-3-14-LIMS,BPO3-3-14-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-14,HPLC,A173,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO3-3-15-Production-stage1,BPO3-3-15-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO3,P1005,BPO3-3-15,Mills,A163,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-3-MIM,30
WO-BPO3-3-15-Production-stage1,BPO3-3-15-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO3,P1005,BPO3-3-15,Reactors,A165,Cancelled,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,PR-6-RER,30
WO-BPO3-3-15-LIMS,BPO3-3-15-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO3,P1005,BPO3-3-15,Incubators,A172,Completed,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-1-MIT,30
WO-BPO3-3-15-LIMS,BPO3-3-15-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO3,P1005,BPO3-3-15,HPLC,A173,Planned,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-2-CHA,30
WO-BPO3-3-15-LIMS,BPO3-3-15-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO3,P1005,BPO3-3-15,Air Particle Counters,A175,On Hold,2024-06-12 09:50:15.755386,2024-06-12 09:50:15.755386,F-1-S8,S8,LI-4-ENM,30
WO-BPO4-4-1-Production-stage1,BPO4-4-1-Production-stage1-P1006-F-1-S5,Production-stage1,Reactors,PO4,P1006,BPO4-4-1,Reactors,A101,In Progress,2024-06-11 09:50:15.755386,2024-06-13 09:50:17.011922,F-1-S5,S5,PR-6-RER,50
WO-BPO4-4-1-Production-stage1,BPO4-4-1-Production-stage1-P1006-F-1-S5,Production-stage1,Extraction equipment,PO4,P1006,BPO4-4-1,Extraction equipment,A103,In Progress,2024-06-11 09:50:15.755386,2024-06-13 09:50:17.012923,F-1-S5,S5,PR-8-EXE,50
WO-BPO4-4-1-Production-stage1,BPO4-4-1-Production-stage1-P1006-F-1-S5,Production-stage1,Mixing ingredients,PO4,P1006,BPO4-4-1,Mixers,A97,Completed,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,PR-1-MII,50
WO-BPO4-4-1-LIMS,BPO4-4-1-LIMS-P1006-F-1-S5,LIMS,Microbiological Testing,PO4,P1006,BPO4-4-1,Incubators,A108,In Progress,2024-06-11 09:50:15.755386,2024-06-13 09:50:17.016921,F-1-S5,S5,LI-1-MIT,50
WO-BPO4-4-1-LIMS,BPO4-4-1-LIMS-P1006-F-1-S5,LIMS,Physical Testing,PO4,P1006,BPO4-4-1,Particle Size Analyzers,A110,Planned,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,LI-3-PHT,50
WO-BPO4-4-1-LIMS,BPO4-4-1-LIMS-P1006-F-1-S5,LIMS,Chemical Analysis,PO4,P1006,BPO4-4-1,HPLC,A109,Planned,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,LI-2-CHA,50
WO-BPO4-4-2-Production-stage1,BPO4-4-2-Production-stage1-P1006-F-1-S5,Production-stage1,Reactors,PO4,P1006,BPO4-4-2,Reactors,A101,In Progress,2024-06-11 09:50:15.755386,2024-06-13 09:50:17.020922,F-1-S5,S5,PR-6-RER,50
WO-BPO4-4-2-Production-stage1,BPO4-4-2-Production-stage1-P1006-F-1-S5,Production-stage1,Granulation,PO4,P1006,BPO4-4-2,Granulators,A98,Completed,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,PR-2-GRG,50
WO-BPO4-4-2-Production-stage1,BPO4-4-2-Production-stage1-P1006-F-1-S5,Production-stage1,Milling,PO4,P1006,BPO4-4-2,Mills,A99,Planned,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,PR-3-MIM,50
WO-BPO4-4-2-LIMS,BPO4-4-2-LIMS-P1006-F-1-S5,LIMS,Microbiological Testing,PO4,P1006,BPO4-4-2,Incubators,A108,Cancelled,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,LI-1-MIT,50
WO-BPO4-4-2-LIMS,BPO4-4-2-LIMS-P1006-F-1-S5,LIMS,Stability Testing,PO4,P1006,BPO4-4-2,Temperature and Humidity Controllers,A112,On Hold,2024-06-11 09:50:15.755386,2024-06-11 09:50:15.755386,F-1-S5,S5,LI-5-STT,50
WO-BPO4-4-2-LIMS,BPO4-4-2-LIMS-P1006-F-1-S5,LIMS,Physical Testing,PO4,P1006,BPO4-4-2,Particle Size Analyzers,A110,In Progress,2024-06-11 09:50:15.755386,2024-06-13 09:50:17.028922,F-1-S5,S5,LI-3-PHT,50
